ID,Mutation_Class,Mutant_Status,Line_Number,Mutation_Type,Test_Name
78: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodIncorrectParameterTest2
78: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodIncorrectParameterTest3
78: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.CreditCardInitMethodCorrectParameterTest
78: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.CreditCardInitMethodIncorrectParameterTest3
78: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodCorrectParameterTest
78: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest1
78: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest2
78: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest3
79: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodCorrectParameterTest
79: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodIncorrectParameterTest2
79: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodIncorrectParameterTest3
79: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodIncorrectParameterTest4
79: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodCorrectParameterTest
79: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodIncorrectParameterTest2
79: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodIncorrectParameterTest3
79: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodCorrectParameterTest
79: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodIncorrectParameterTest1
79: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodIncorrectParameterTest2
79: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodIncorrectParameterTest3
79: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.CreditCardInitMethodCorrectParameterTest
79: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.CreditCardInitMethodIncorrectParameterTest3
79: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodCorrectParameterTest
79: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest1
79: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest2
79: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1010..1027)),Killed,37,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest3
80: PostIncrementExpression to PostDecrementExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1029..1032)),Killed,37,PostIncrementExpression to PostDecrementExpression mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodCorrectParameterTest
80: PostIncrementExpression to PostDecrementExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1029..1032)),Killed,37,PostIncrementExpression to PostDecrementExpression mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodIncorrectParameterTest2
80: PostIncrementExpression to PostDecrementExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1029..1032)),Killed,37,PostIncrementExpression to PostDecrementExpression mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodIncorrectParameterTest3
80: PostIncrementExpression to PostDecrementExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1029..1032)),Killed,37,PostIncrementExpression to PostDecrementExpression mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodIncorrectParameterTest4
80: PostIncrementExpression to PostDecrementExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1029..1032)),Killed,37,PostIncrementExpression to PostDecrementExpression mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodCorrectParameterTest
80: PostIncrementExpression to PostDecrementExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1029..1032)),Killed,37,PostIncrementExpression to PostDecrementExpression mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodIncorrectParameterTest2
80: PostIncrementExpression to PostDecrementExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1029..1032)),Killed,37,PostIncrementExpression to PostDecrementExpression mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodIncorrectParameterTest3
80: PostIncrementExpression to PostDecrementExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1029..1032)),Killed,37,PostIncrementExpression to PostDecrementExpression mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodCorrectParameterTest
80: PostIncrementExpression to PostDecrementExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1029..1032)),Killed,37,PostIncrementExpression to PostDecrementExpression mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodIncorrectParameterTest1
80: PostIncrementExpression to PostDecrementExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1029..1032)),Killed,37,PostIncrementExpression to PostDecrementExpression mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodIncorrectParameterTest2
80: PostIncrementExpression to PostDecrementExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1029..1032)),Killed,37,PostIncrementExpression to PostDecrementExpression mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodIncorrectParameterTest3
80: PostIncrementExpression to PostDecrementExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1029..1032)),Killed,37,PostIncrementExpression to PostDecrementExpression mutation,BankomatUJ.Tests.tests.CreditCardTest.CreditCardInitMethodCorrectParameterTest
80: PostIncrementExpression to PostDecrementExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1029..1032)),Killed,37,PostIncrementExpression to PostDecrementExpression mutation,BankomatUJ.Tests.tests.CreditCardTest.CreditCardInitMethodIncorrectParameterTest3
80: PostIncrementExpression to PostDecrementExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1029..1032)),Killed,37,PostIncrementExpression to PostDecrementExpression mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodCorrectParameterTest
80: PostIncrementExpression to PostDecrementExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1029..1032)),Killed,37,PostIncrementExpression to PostDecrementExpression mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest1
80: PostIncrementExpression to PostDecrementExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1029..1032)),Killed,37,PostIncrementExpression to PostDecrementExpression mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest2
80: PostIncrementExpression to PostDecrementExpression mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1029..1032)),Killed,37,PostIncrementExpression to PostDecrementExpression mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest3
81: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1043..1235)),Ignored,38,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodCorrectParameterTest
81: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1043..1235)),Ignored,38,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodIncorrectParameterTest2
81: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1043..1235)),Ignored,38,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodIncorrectParameterTest3
81: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1043..1235)),Ignored,38,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodIncorrectParameterTest4
81: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1043..1235)),Ignored,38,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodCorrectParameterTest
81: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1043..1235)),Ignored,38,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodIncorrectParameterTest2
81: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1043..1235)),Ignored,38,Block removal mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodIncorrectParameterTest3
81: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1043..1235)),Ignored,38,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodCorrectParameterTest
81: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1043..1235)),Ignored,38,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodIncorrectParameterTest1
81: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1043..1235)),Ignored,38,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodIncorrectParameterTest2
81: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1043..1235)),Ignored,38,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodIncorrectParameterTest3
81: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1043..1235)),Ignored,38,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.CreditCardInitMethodCorrectParameterTest
81: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1043..1235)),Ignored,38,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.CreditCardInitMethodIncorrectParameterTest3
81: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1043..1235)),Ignored,38,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodCorrectParameterTest
81: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1043..1235)),Ignored,38,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest1
81: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1043..1235)),Ignored,38,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest2
81: Block removal mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1043..1235)),Ignored,38,Block removal mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest3
82: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1113)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodCorrectParameterTest
82: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1113)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodIncorrectParameterTest2
82: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1113)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodIncorrectParameterTest3
82: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1113)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodIncorrectParameterTest4
82: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1113)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodCorrectParameterTest
82: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1113)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodIncorrectParameterTest2
82: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1113)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodIncorrectParameterTest3
82: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1113)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodCorrectParameterTest
82: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1113)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodIncorrectParameterTest1
82: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1113)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodIncorrectParameterTest2
82: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1113)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodIncorrectParameterTest3
82: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1113)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.CreditCardInitMethodCorrectParameterTest
82: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1113)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.CreditCardInitMethodIncorrectParameterTest3
82: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1113)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodCorrectParameterTest
82: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1113)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest1
82: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1113)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest2
82: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1113)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest3
83: Logical mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1113)),CompileError,40,Logical mutation
84: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodCorrectParameterTest
84: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodIncorrectParameterTest2
84: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodIncorrectParameterTest3
84: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodIncorrectParameterTest4
84: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodCorrectParameterTest
84: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodIncorrectParameterTest2
84: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodIncorrectParameterTest3
84: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodCorrectParameterTest
84: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodIncorrectParameterTest1
84: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodIncorrectParameterTest2
84: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodIncorrectParameterTest3
84: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.CreditCardInitMethodCorrectParameterTest
84: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.CreditCardInitMethodIncorrectParameterTest3
84: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodCorrectParameterTest
84: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest1
84: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest2
84: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Killed,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest3
85: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Survived,40,Equality mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodCorrectParameterTest
85: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Survived,40,Equality mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodIncorrectParameterTest2
85: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Survived,40,Equality mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodIncorrectParameterTest3
85: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Survived,40,Equality mutation,BankomatUJ.Tests.tests.AtmTest.ChangePinCardMethodIncorrectParameterTest4
85: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Survived,40,Equality mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodCorrectParameterTest
85: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Survived,40,Equality mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodIncorrectParameterTest2
85: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Survived,40,Equality mutation,BankomatUJ.Tests.tests.AtmTest.CheckPinAndLogInMethodIncorrectParameterTest3
85: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Survived,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodCorrectParameterTest
85: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Survived,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodIncorrectParameterTest1
85: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Survived,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodIncorrectParameterTest2
85: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Survived,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.ChangePinMethodIncorrectParameterTest3
85: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Survived,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.CreditCardInitMethodCorrectParameterTest
85: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Survived,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.CreditCardInitMethodIncorrectParameterTest3
85: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Survived,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodCorrectParameterTest
85: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Survived,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest1
85: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Survived,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest2
85: Equality mutation,SourceFile(C:\Users\pawek\RiderProjects\Bankomat\BankomatUJ\common\CreditCard.cs[1099..1104)),Survived,40,Equality mutation,BankomatUJ.Tests.tests.CreditCardTest.IsPinValidMethodIncorrectParameterTest3
